,Unnamed: 0,type,category,star,review_
292,293,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송도 빠고 양품이 왓네요 잘쓰겟습니다 
293,294,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,최고에요 제일 좋아요  마안족합니다 
294,295,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,저렴하게 잘샀습니다 배송도 빨라요 
295,296,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 빠르고 제품이야    좋습니다  
296,297,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,제품 배송 잘 왔고 정상 작동하네요
297,298,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,처음쓰는 맥북인데 일단 부드럽게 화면전환 되고 업데이트랑 계정등록 하고 아이폰이랑 연동하는데 까진 성공 했네요 아이패드의 연장 이라는 느낌이 강하지만 좀더 사용해봐야 알겠어요
298,299,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,빠른 응대 해주셔서 감사합니다
299,300,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,역시 M1이 짱짱   
300,301,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,빠른 배송 감사합니다  번창하세요   빠른 배송 감사합니다  번창하세요   빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요   빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요   빠른 배송 감사합니다  번창하세요   빠른 배송 감사합니다  번창하세요   빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요   빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요 빠른 배송 감사합니다  번창하세요   빠른 배송 감사합니다  번창하세요   빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요   빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요      빠른 배송 감사합니다  번창하세요   빠른 배송 감사합니다  번창하세요   빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요   빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요   빠른 배송 감사합니다  번창하세요   빠른 배송 감사합니다  번창하세요   빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요   빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요 빠른 배송 감사합니다  번창하세요   빠른 배송 감사합니다  번창하세요   빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요   빠른 배송 감사합니다  번창하세요  빠른 배송 감사합니다  번창하세요
301,302,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,가성비 애플
302,303,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,상품 괜찮아요 맥북은 고가제품이라 좀 불안했는데 다행히 양품인것같아요 아직 쓴지 하루밖에 안되었는데 뭐 괜찮겠죠  아직까진 문제발견된게 없어요 그래도 배송이 빨리와서 다행 
303,304,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,양품으로 잘 왔어요  흔들면 나는 소리는 대부분 구매하신분들 거의 난다던데  저는 소리도 안나네요  뽑기 잘한 듯 합니다  감사해요  
304,305,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 빨라요 상품은 말할것도 없이 영롱하고 넘 좋아요
305,306,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,빠른배송 좋아요 상품 안전하게 잘도착해습니다
306,307,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,맥북에어 너무 이쁘게 잘쓰고 있어요 아이폰이랑 함께 써서 편리한점도 많고 화질 음향도 좋아서 영화볼때도 좋아요
307,308,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,듯쿠너마마마맘
308,309,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,120만원정도 구입한삼성노트북이있는데성능은 비교도안될만큼 대박입니다느낌도 좋고 왜 애플애플하는지 알겠습니다잘써볼께요 신세계입니다
309,310,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,맥북은 처음이라 배워가는중이지만 디자인도 예쁘고 사양도 좋은거 같아요
310,311,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 빠르게 잘 왔어요 다행히 양품으로 왔고 싸게 잘 사서 기분이 좋네요
311,312,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,이렇게 빨리 도착할 줄 몰랐어요  맥북은 처음 써보는데 잘 쓰겠습니다 
312,313,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 정말 빠르고 빛 받으면 로즈골드 느낌이라서 더욱 맘에 듭니다
313,314,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,인생에 첫 노트북이넫 너무  좋아요 다른거는 못 사용할 것같아용
314,315,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,맥북 너무 갖고싶었는데  괜찮은 가격으로 구매했어요 
315,316,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송도 빠르고 제품도 저령하게 구입했습니다 
316,317,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,좋습니다  사이즈 적당하고 맘에들어요
317,318,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 하루만에 오고 완저니 체고     
318,319,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,진짜 무조건 사세요 두번사세요 너무 좋아요
319,320,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송빠르고 좋습니다  성능도 굳
320,321,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,역시 좋아요 잘 사용중입니당 
321,322,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,제품 잘 사용중 입니다 
322,323,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,맥북에어 정말 좋아요  
323,324,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 2일만에 왔슴다
324,325,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,감사합니다
325,326,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,역시나 예상대로 조용하고 가볍고 빠릿하게 잘 돌아가네요  배터리 시간은 체감하기에도 많이 늘어났네요  아무래도 구형 맥북을 쓰다가 기변을 했더니 변화가 확실하게 느껴집니다 
326,327,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,뭐 애플은 디자인 품질에서 흠잡을 데가 없지요  윈도우만 사용하다가 M1 맥북이 좋다길래 입문 합니다 
327,328,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,일단 배송이 참 빨라서 좋아요  온라인 할인가 적용이라 공홈보다 좀 더 저렴하게 잘 샀네요   
328,329,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송이 빨라요   역시 맥북 영롱하네요 
329,330,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,세상에서 제일 좋은 노트북을 뽑으라면 당연 이걸 뽑습니다
330,331,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,너어어어무 좋습니다  윌리스 짱 애플워치도 윌리스에서 샀어요
331,332,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,맥북 처음 써보는데 익숙해지니까 엄청 편합니다
332,333,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,데드픽셀 하나있긴한대 걍 씁니다 가볍고 좋아요
333,334,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,드디오 맥북을 구매했습니다  윈도우 안뇽
334,335,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송도 빠르고 저렴한 가격에 잘 삿어요 상담원분도 너무 친절하시고요 감사합니다
335,336,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,무조건 사세요  고민할 필요 없습니다 
336,337,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,훨씬 컴팩트해진 맥에어 너무 좋아요  
337,338,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송도 진짜 빠르고 제품도 확실해요
338,339,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송도 빠르고포장도 잘왔어요
339,340,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송도 빠르고 아주 만족합니다
340,341,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,베리굿입니다 한번써보세요
341,342,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,성능도 좋고 너무 이뻐요
342,343,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 생각보다 빨랐어요
343,344,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,예뻐요 저렴하게샀어요
344,345,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,싸게 양품 잘 샀습니다
345,346,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 빨랐구요  작동 잘 됩니다  맥북 처음 써보는 데 좋네요  만족합니다 
346,347,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,정말 빠릿하고 배터리 오래가요   맥은 처음인데 처음 며칠 고비만 넘기면 정말 쓸만해요 
347,348,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,빠른배송 감사합니다  잘 쓰겠습니다 
348,349,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송도 빠르고 무엇보다 다른 사이트와 비교해서 가격은 큰 차이 없지만 무이자 할부 기간이 길어서 큰 부담 없이 구매할 수 있어서 좋았습니다 
349,350,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송은 빠른편은 아니었지만 그래도 안전하게 잘 도착했어요 색상 실버로 했는데 역시 넘 예쁘네요 잘 사용하겠습니다
350,351,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,안전배송으로 빨리왔어요 너무 갖고싶었는데 성능좋고 조용하고가볍고 열이 나지않아 오래들고있어도 뜨겁지않습니다 좋아요
351,352,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,빠른 배송 안전배송 감사해요 
352,353,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,선물용으로 구매했는데 배송 빠르네요  
353,354,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,늦었지만 사용해본 결과로 이번 M1 cpu 성능 대만족입니다  가격도 만족입니다  추천드립니다 
354,355,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,맥북에어 아주 만족합니다  윌리스몰도 네이버페이결제 되어 포인트 적립되어 싸게 잘산것같네요 
355,356,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송도 빠르게 도착했고 처음 써보는 맥인데 만족스럽습니다 
356,357,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 하루만에 왔어요 포장상태깔끔하고 박스뜯는맛 좋아요
357,358,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,잘받았습니다 사은품 변경건은 미리 통보를 주셧으면 좋았을텐데 아쉽네요 제품은 잘 사용하겠습니다
358,359,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송이 조금 늦었지만 맘에드니  만족합니다    
359,360,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,M1 칩 정말 좋아요     최고에요 후회가 없네요
360,361,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송도 빠르고 물건도 너무 좋아요 잘 쓸게요
361,362,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송도 빠르고 저렴하게 잘 사서 맘에들어요
362,363,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,너무좋아요  배송도 빠르고 양품이네요  
363,364,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,안전하게 잘 배송 되었고 작동 잘 됩니다
364,365,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,첫 맥북인데 너무 만족합니다
365,366,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,양품을 받았네요  잘 쓸께요
366,367,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,꼼꼼한 안정포장 감동
367,368,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,잘 사용하겠습니다
368,369,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,선물잘했음
369,370,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,백북 에어 이 정도 가격이면 최저가로 구매한 듯 합니다  중딩 아이 학교 줌수업 들으려고 샀는데  기대했던 만큼 다 좋네요  잘 사용하겠습니다  판매자님 번창하세요  
370,371,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,좋습니다 애플 신제품이 나왔다고 해서 눈팅하다가 저렴한 가격에 나와서 구매했습니다  기본 색상으로 산거 잘한거 같구요  워낙 유명하니 다른 불만 없어요  디자인 무게 성능 만족합니다   
371,372,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송이 아주 빨라서 매우 마음에들어요 재구매 의사 확실히 있고요 감사합니다
372,373,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,와우  겁나게 어려워요   
373,374,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,일단 배송이 너무너무 빨라서 좋았습니다  아이폰만 쓰던 사람이라 딱히 불편하지 않았습니다 
374,375,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송진짜 빠르게 왔어요 포장상태도 좋았구요
375,376,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,맥북은 역시 맥북입니다 진짜 좋아요
376,377,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,싼 가격에 사서 지금까지 만족스럽게 쓰고있습니다  몇년은 더 쓸수 있을듯하네요
377,378,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,역시 애플감성 오집니다  대만족 스페이스 그레이 너무 예뻐효   
378,379,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,m1 맥북은 진리 아니겡습니까 가성비 지리는 퍼포먼스 굿굿
379,380,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,빠르게 배송 됐고 안전하게 잘 받았습니다 디자인 
380,381,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,믿고 쓰는 맥북에어생각보다 가볍진 않습니다
381,382,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,도착 예상한 날짜에 맞춰서 편의점에 잘 도착했습니다    빠른 배송 감사합니다 
382,383,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,첫 구입한 맥북  아주 만족합니다  
383,384,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송빠르게왔고 양품으로 왔네요
384,385,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,명불허전 맥북입니다 잘쓸게요
385,386,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,양품 받았고 배송 빨랐어요
386,387,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,애플  더이상 무슨말   
387,388,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,드디어 맥북에어M1으로 입문합니다 완전 새로운 세상이 기다리고 있네요 엄청 빠른 배송으로 어제 주문하고 오늘 오후에 받아서 잠시 세팅해보았는데 말로다 할수없네요   이제 열심히 맥북 공부해야 겠습니다
388,389,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,이전에 프로쓰다가 동생줬는데 이번에 다시 사서 쓰는데 좋네요
389,390,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배터리 오래가고 작고 디자인 좋아 가지고 다니기 최적입니다  발열적고 빠릅니다  m1칩이 갑입니다 
390,391,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 완전 빠르고 맥북도 너무 예쁜데다배송 상태도 좋아요
391,392,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,일단 배송이 하루만에 와서 매우 빨랐습니다타사대비 많은 할인에 할부까지 좋았습니다벌써 11번가에서 애플제품3번째 구매네요
392,393,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,dfksdfsldmf sdlf smdlfsm dlfms ld
393,394,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,생각보다 빨리 도착했어요발송일 미정이고 입고일도 몰라서 취소하고 다른데서 사려고 했는데 주문 다음날 발송 해주셔서 빨리받았습니다
394,395,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,맥북    사  사   너무좋아 배동도 칼배송
395,396,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,감사합니다  잘받았어요 
396,397,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,노트북이 가볍고 빠르고 선명하고    밧데리도 오래가는거같아요
397,398,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,주문하자 다음날 도착가격도 더 싸게 구입에어는 처음이지만 이번건 프로랑 퍼포먼스 차이도 없어서영상편집에 사용할 예정이고요예전 모델들보다 베젤이 작아 전체적으로 더 작은거 같네요
398,399,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송빠르고 좋아요 더 써봐야알겠지만 맥북 좋습니다
399,400,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,멋져요 맥북에어 발열도 심하지 않고 잘 돌아갑니다 
400,401,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,색감 완전 좋아요 역시 맥북으론 롤 힘듬  
401,402,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,저렴하게 잘 샀습니다   만족스럽네요  
402,403,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,짱 조용합니다  배터리도 오래 가네요 
403,404,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,싼 값에 잘 구매했어요   감사합니다 
404,405,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,싸게 잘 구입했어요 만족합니다
405,406,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,베터리도 오래가고 좋습니다
406,407,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,넘좋습니당 예쁩니다 
407,408,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,좋아요 m1칩 빠릿하고 발열적고 최고에요  디자인 깔끔하고 맥북중 저렴하고 성능또한 아깝지 않아요 
408,409,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,너무맘에듭니다 2021년 6월 생산품이라니 따끈따끈하네요 감사합니다   
409,410,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,완벽하네요  발열 없고  속도 빠르고  아이폰 아이패드 앱 호완 사용 가능합니다  지문 인식도 빠르고 좋습니다 
410,411,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,조아요조아죠오자요조아요
411,412,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송이 빠르고 제품 퀄리티가 아주 좋습니다  좋은 물건 잘 받았습니다 
412,413,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,무게도 가볍고 웹서핑이며 문서작성이며 수월해요 발열이 있다는 얘기가 있었는데 무거운 프로그램을 돌리지않아서 그런지 발열은 없었습니다
413,414,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,삶의질 향상    너무좋아요 엉엉TT 신한카드 행사할때 십만원이나 싸게 사서 더 쀼듯합니당
414,415,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,안전하고 빠른배송 감사합니다
415,416,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,상품 상태도 좋고 배송 빠름
416,417,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배달 파업으로 배달이 지연되었습니다  셀러는 다른 주소로 다시 보내는데 큰 도움이 되었습니다 감사합니다
417,418,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,기존 맥북 12인치 사용자라 체감 속도가 어마어마한 차이가 났습니다  동영상 편집 후 추출해보니 그 속도가 체감되더라구요  여러 유튜버들의 리뷰가 거짓이 아니었습니다 m1 강추합니다
418,419,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,너무너무이쁘고편해요
419,420,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,보자마자 너무 예쁘고 조용하고 발열도 없고 아주 좋습니다
420,421,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송이 약간 늦어지긴 했지만 정말이쁘네요 앤 100일 선물로 줬습니다  뽀대 장난아닙니다    
421,422,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,처음 맥북  스페이스 그레이  사용해 보는데 좋습니다 
422,423,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,성능은 뭐 말할것도 없고 애플이 가성비라니 강추함
423,424,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,빠르고 좋은 성능 지금 시점 최고의 가성비
424,425,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,두말이 필요없어요 예쁘고 만족스럽습니다
425,426,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,아들 선물로 구매했는데  너무 좋다고해요
426,427,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,가볍고 빠르고 모든 면에서 퍼펙트해요 
427,428,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,아이가 너무 좋아해요 예쁘고 가벼워요
428,429,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,정말 만족스러워요  너무 좋네요 
429,430,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송도 빠르고 엄청 이쁩니다 
430,431,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,가볍게 쓰게 구매했습니다 
431,432,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,와 정말 애플은 진리입니다
432,433,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송빠르고 역시 맥입니다
433,434,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,대학생딸이 좋아라 합니다
434,435,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,별문제없고 추천드립니다
435,436,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송이너무나도빨랏어요
436,437,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,좋아요 잘 쓰고 있습니다
437,438,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,빠른배송 좋습니다 
438,439,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,좋아요 잘받았습니다
439,440,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,빠른배송 조라요  
440,441,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,빠른 배송 좋아요 
441,442,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,왜 맥북맥북 거리는지 받아보니 알거 같습니다 마감부터 디자인 성능까지 대박입니다 
442,443,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,말모말모 너무 좋아요
443,444,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,굿이에요 
444,445,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,만족스러워용   색도 스그로 해서 질리지 않고 잘 쓸 것 같아요  배송이 매우 빨랐고 다만 박스에 맥북박스만 와서 조금 불안했는데 여러 테스트 해도 잘 되네용
445,446,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,엄청 빠른 배송이네요  스페이스 그레이가 생각보다 어둡지 않고 좋습니다  커다란 아이패드를 쓰는 기분이에요  C타입 usb 허브만 추가로 갖추면 완벽하겠습니다 
446,447,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,역시 맥북 최고  짱
447,448,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,좋아요 마니마니파세요                                                                           
448,449,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,별 문제 없이 잘 쓰고 있는데 무게가 좀 나간다는게 아쉽네요 그거 빼고는 다 마음대 들어요
449,450,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송이 빨라서 좋았어요 
450,451,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,역시애플포장부터 다르네요디자인하며 성능하며 최고에요앞으로 사용기대기대요참스피커도 꽤 크게나외요
451,452,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 빠르게 안전하게 왔어요맥북 첨 써보는데 완전 좋아요
452,453,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,배송 하루만에 왔고 상품도 문제없어 잘 쓰고 있습니다
453,454,맥북 에어 2020년형 M1 256G 스페이스 그레이 MGN63KH/A,별점,5,M1 맥북 신세계 가성비  가볍고 조용하고 빠르고 이뿌다
